"time","value"
2001.00396825397,-0.0106084772721111
2001.00793650794,-0.0265928448965971
2001.0119047619,-0.00191966013904654
2001.01587301587,0.00380489240777138
2001.01984126984,0.00954075031728685
2001.02380952381,0.0102648917103787
2001.02777777778,-0.00625245386596074
2001.03174603175,0.00612431976214012
2001.03571428571,0.00212339883708079
2001.03968253968,0.0138193904772521
2001.04365079365,-0.00403641493428442
2001.04761904762,0.000268112489690608
2001.05158730159,0.0129473195459102
2001.05555555556,0.00286270243578812
2001.05952380952,-0.0049893373053651
2001.06349206349,-0.00188758599950045
2001.06746031746,0.00678163180442937
2001.07142857143,0.00698348285374273
2001.0753968254,-0.00563558617397852
2001.07936507937,0.00544630253916711
2001.08333333333,-0.0176284615320883
2001.0873015873,0.00358017676718525
2001.09126984127,-0.00151483271595687
2001.09523809524,-0.00844369422635438
2001.09920634921,-0.00625418172225256
2001.10317460317,-0.0134252514085818
2001.10714285714,0.0117578583137377
2001.11111111111,-0.00868976556543632
2001.11507936508,-0.00218619143367338
2001.11904761905,0.00809077536638103
2001.12301587302,-0.0190863206347718
2001.12698412698,-0.0175088856667811
2001.13095238095,-0.0186809209597865
2001.13492063492,-0.0019536785197305
2001.13888888889,-0.00557095586518486
2001.14285714286,0.0173387381745718
2001.14682539683,-0.0076893302892227
2001.15079365079,-0.0144124710377627
2001.15476190476,0.00103983210842795
2001.15873015873,-0.0056960415134153
2001.1626984127,0.00584104844177791
2001.16666666667,0.00993110947146203
2001.17063492063,0.00643165722939187
2001.1746031746,0.00225597037059888
2001.17857142857,-0.0250757686742222
2001.18253968254,-0.0441407762775166
2001.18650793651,0.014719630562726
2001.19047619048,-0.0261818310740862
2001.19444444444,0.00585404210825047
2001.19841269841,-0.0198191583302565
2001.20238095238,0.0174731111949331
2001.20634920635,-0.0243719458741305
2001.21031746032,-0.0180862945933393
2001.21428571429,-0.00407194318992765
2001.21825396825,0.0197134951693227
2001.22222222222,0.011219212823609
2001.22619047619,0.0252533913662116
2001.23015873016,-0.0247330052279624
2001.23412698413,-0.00464098449943062
2001.2380952381,0.0107267044774444
2001.24206349206,-0.0125402736067564
2001.24603174603,-0.0349984439796449
2001.25,-0.00290536066542657
2001.25396825397,0.0427529638047588
2001.25793650794,-0.020186046863075
2001.2619047619,0.00808470348299473
2001.26587301587,0.0267061843672076
2001.26984126984,-0.00213343010400813
2001.27380952381,0.0149914061165042
2001.27777777778,-0.00323293471269803
2001.28174603175,0.0102299447059124
2001.28571428571,0.0381532466572514
2001.28968253968,0.0124647960957773
2001.29365079365,-0.00857948042360324
2001.29761904762,-0.0150934638014641
2001.30158730159,-0.0122360113706144
2001.30555555556,0.0158151453567763
2001.30952380952,0.0046848380836737
2001.31349206349,0.0148983487847145
2001.31746031746,-0.00286912137230022
2001.32142857143,0.0134983567074913
2001.3253968254,0.000781413450868129
2001.32936507937,-0.0149843225565611
2001.33333333333,0.0143371346442773
2001.3373015873,-0.00245047788346042
2001.34126984127,-0.00182991364917395
2001.34523809524,-0.00449788976397247
2001.34920634921,-0.000286770330795605
2001.35317460317,-0.00760545081907349
2001.35714285714,0.00260564007615294
2001.36111111111,0.000416273081148333
2001.36507936508,0.0280554852835069
2001.36904761905,0.00272005390207219
2001.37301587302,0.00268945501101836
2001.37698412698,0.0160246673233786
2001.38095238095,-0.00263136971537747
2001.38492063492,-0.0156482297725757
2001.38888888889,0.00319105536794329
2001.39285714286,-0.0118862880687374
2001.39682539683,-0.00782463081959595
2001.40079365079,-0.0157792789870044
2001.40476190476,0.00618237521707865
2001.40873015873,0.00385457999437389
2001.4126984127,0.00509539116020896
2001.41666666667,0.0129065413850169
2001.42063492063,-0.0106047359747867
2001.4246031746,0.00544173090681355
2001.42857142857,-0.00944175201937814
2001.43253968254,-0.00839110248272856
2001.43650793651,0.00116323551901676
2001.44047619048,-0.011411763715655
2001.44444444444,-0.0176565747563417
2001.44841269841,-0.00452710665013356
2001.45238095238,-0.00489519260164251
2001.45634920635,0.00342832459570186
2001.46031746032,0.00867100172748536
2001.46428571429,0.0113001064231515
2001.46825396825,-0.00949491171118666
2001.47222222222,-0.00552385864159444
2001.47619047619,-0.001511070519439
2001.48015873016,-0.00468732194421051
2001.48412698413,0.0124156899778436
2001.4880952381,-0.00148536292193935
2001.49206349206,0.0100281202814303
2001.49603174603,-0.0018371869507039
2001.5,-0.0123978129442266
2001.50396825397,-0.0237787312356224
2001.50793650794,0.0068553903957973
2001.5119047619,-0.0145026278352685
2001.51587301587,-0.00113477591886735
2001.51984126984,0.0234150176201124
2001.52380952381,0.0062216041799612
2001.52777777778,-0.0109424489253982
2001.53174603175,0.00992192310147288
2001.53571428571,-0.0055570607262494
2001.53968253968,0.00603453309543323
2001.54365079365,-0.00343794523800867
2001.54761904762,-0.0165041133515693
2001.55158730159,-0.0164054672305252
2001.55555555556,0.0159519753352191
2001.55952380952,0.0103952603583899
2001.56349206349,0.00239958599831525
2001.56746031746,-0.00107868609909989
2001.57142857143,0.00555522488350757
2001.5753968254,0.0038728438789164
2001.57936507937,0.00395620786210493
2001.58333333333,-0.00525646974353933
2001.5873015873,-0.011487477400812
2001.59126984127,0.00326004081016062
2001.59523809524,-0.0174800194323499
2001.59920634921,-8.44965694897226e-05
2001.60317460317,0.00567075024324915
2001.60714285714,0.000949001729876109
2001.61111111111,-0.00383512803855091
2001.61507936508,-0.00736656254421231
2001.61904761905,0.00308516653716051
