"time","value"
1968,0.8113721
1968.08333333333,0.4458291
1968.16666666667,0.3415985
1968.25,0.2774243
1968.33333333333,0.2484958
1968.41666666667,0.2525427
1968.5,0.2466902
1968.58333333333,0.2452006
1968.66666666667,0.2279679
1968.75,0.2610293
1968.83333333333,0.3177998
1968.91666666667,0.7298681
1969,0.8192756
1969.08333333333,0.4376872
1969.16666666667,0.3834813
1969.25,0.2919304
1969.33333333333,0.255642
1969.41666666667,0.2369918
1969.5,0.2495123
1969.58333333333,0.2280816
1969.66666666667,0.2335083
1969.75,0.2679917
1969.83333333333,0.3030445
1969.91666666667,0.3594536
1970,0.4932865
1970.08333333333,0.5692177
1970.16666666667,0.3593959
1970.25,0.2741868
1970.33333333333,0.2424912
1970.41666666667,0.2241473
1970.5,0.228084
1970.58333333333,0.2283657
1970.66666666667,0.2282342
1970.75,0.2579092
1970.83333333333,0.2909701
1970.91666666667,0.3113483
1971,0.3743171
1971.08333333333,0.3746391
1971.16666666667,0.3398281
1971.25,0.2909505
1971.33333333333,0.2403667
1971.41666666667,0.2269297
1971.5,0.2134564
1971.58333333333,0.2074597
1971.66666666667,0.2099793
1971.75,0.2464345
1971.83333333333,0.2768291
1971.91666666667,0.3359459
1972,0.6381312
1972.08333333333,0.5195216
1972.16666666667,0.2968231
1972.25,0.2514277
1972.33333333333,0.2144966
1972.41666666667,0.1964111
1972.5,0.2343862
1972.58333333333,0.2095384
1972.66666666667,0.21776
1972.75,0.2450697
1972.83333333333,0.2554203
1972.91666666667,0.3357194
1973,0.5968794
1973.08333333333,0.5156948
1973.16666666667,0.3085772
1973.25,0.2569596
1973.33333333333,0.2194814
1973.41666666667,0.2158074
1973.5,0.2240929
1973.58333333333,0.2217431
1973.66666666667,0.2388084
1973.75,0.2528328
1973.83333333333,0.260521
1973.91666666667,0.2822165
1974,0.3096678
1974.08333333333,0.3330646
1974.16666666667,0.349702
1974.25,0.3066515
1974.33333333333,0.223837
1974.41666666667,0.2030033
1974.5,0.2231299
1974.58333333333,0.1891271
1974.66666666667,0.1997522
1974.75,0.2269953
1974.83333333333,0.2295186
1974.91666666667,0.3198083
1975,0.49372
1975.08333333333,0.4728154
1975.16666666667,0.3094317
1975.25,0.2343683
1975.33333333333,0.200722
1975.41666666667,0.1906996
1975.5,0.1877136
1975.58333333333,0.1990874
1975.66666666667,0.1908602
1975.75,0.2111834
1975.83333333333,0.2084524
1975.91666666667,0.2510464
1976,0.2902977
1976.08333333333,0.5702096
1976.16666666667,0.6384278
1976.25,0.3135166
1976.33333333333,0.2047724
1976.41666666667,0.1885323
1976.5,0.1798065
1976.58333333333,0.1867087
1976.66666666667,0.1871117
1976.75,0.2157304
1976.83333333333,0.2385934
1976.91666666667,0.2572363
1977,0.281731
1977.08333333333,0.3030367
1977.16666666667,0.2915253
1977.25,0.2453148
1977.33333333333,0.2051037
1977.41666666667,0.1845583
1977.5,0.2046436
1977.58333333333,0.1828399
1977.66666666667,0.1960763
1977.75,0.2203844
1977.83333333333,0.224994
1977.91666666667,0.3036654
1978,0.5712671
1978.08333333333,0.4351815
1978.16666666667,0.282585
1978.25,0.2381904
1978.33333333333,0.2196089
1978.41666666667,0.190482
1978.5,0.1926964
1978.58333333333,0.1853681
1978.66666666667,0.1943872
1978.75,0.2290728
1978.83333333333,0.225355
1978.91666666667,0.2569408
